date,temperature,humidity,luminosity
2023-12-07 15:57:10.094,20.5,39.2,220
2023-12-07 15:57:09.086,20.5,39.2,220
2023-12-07 15:57:08.082,20.5,39.2,222
2023-12-07 15:57:07.075,20.6,39.3,223
2023-12-07 15:57:06.075,20.6,39.3,223
2023-12-07 15:57:05.063,20.5,39.3,222
2023-12-07 15:57:04.064,20.5,39.3,222
2023-12-07 15:57:03.052,20.5,39.3,223
2023-12-07 15:57:02.052,20.5,39.3,223
2023-12-07 15:57:01.041,20.6,39.3,222
2023-12-07 15:57:00.041,20.6,39.3,220
2023-12-07 15:56:59.033,20.6,39.3,223
2023-12-07 15:56:58.029,20.6,39.3,222
2023-12-07 15:56:57.022,20.5,39.3,223
2023-12-07 15:56:56.018,20.5,39.3,223
2023-12-07 15:56:55.010,20.5,39.3,225
2023-12-07 15:56:54.007,20.5,39.3,223
2023-12-07 15:56:52.999,20.5,39.3,223
2023-12-07 15:56:51.996,20.5,39.3,222
2023-12-07 15:56:50.988,20.6,39.4,223
2023-12-07 15:56:49.985,20.6,39.4,222
2023-12-07 15:56:48.976,20.5,39.3,222
2023-12-07 15:56:47.973,20.5,39.3,223
2023-12-07 15:56:46.965,20.5,39.3,223
2023-12-07 15:56:45.962,20.5,39.3,223
2023-12-07 15:56:44.954,20.6,39.3,223
2023-12-07 15:56:43.950,20.6,39.3,222
2023-12-07 15:56:42.943,20.5,39.3,223
2023-12-07 15:56:41.939,20.5,39.3,222
2023-12-07 15:56:40.931,20.6,39.3,223
2023-12-07 15:56:39.928,20.6,39.3,223
2023-12-07 15:56:38.920,20.5,39.2,223
2023-12-07 15:56:37.920,20.5,39.2,223
2023-12-07 15:56:36.909,20.6,39.3,223
2023-12-07 15:56:35.909,20.6,39.3,222
2023-12-07 15:56:34.897,20.5,39.3,222
2023-12-07 15:56:33.898,20.5,39.3,222
2023-12-07 15:56:32.890,20.5,39.2,223
2023-12-07 15:56:31.886,20.5,39.2,225
2023-12-07 15:56:30.879,20.5,39.2,225
2023-12-07 15:56:29.875,20.5,39.2,225
2023-12-07 15:56:28.867,20.5,39.2,222
2023-12-07 15:56:27.864,20.5,39.2,222
2023-12-07 15:56:26.856,20.5,39.2,222
2023-12-07 15:56:25.853,20.5,39.2,226
2023-12-07 15:56:24.845,20.5,39.2,222
2023-12-07 15:56:23.841,20.5,39.2,223
2023-12-07 15:56:22.833,20.5,39.2,222
2023-12-07 15:56:21.830,20.5,39.2,222
2023-12-07 15:56:20.822,20.5,39.2,220
2023-12-07 15:56:19.819,20.5,39.2,222
2023-12-07 15:56:18.811,20.5,39.2,226
2023-12-07 15:56:17.808,20.5,39.2,223
2023-12-07 15:56:16.800,20.5,39.2,223
2023-12-07 15:56:15.800,20.5,39.2,223
2023-12-07 15:56:14.789,20.5,39.2,223
2023-12-07 15:56:13.789,20.5,39.2,223
2023-12-07 15:56:12.777,20.5,39.2,226
2023-12-07 15:56:11.777,20.5,39.2,223
2023-12-07 15:56:10.766,20.5,39.2,223
2023-12-07 15:56:09.767,20.5,39.2,223
2023-12-07 15:56:08.758,20.5,39.3,222
2023-12-07 15:56:07.755,20.5,39.3,222
2023-12-07 15:56:06.747,20.5,39.3,220
2023-12-07 15:56:05.744,20.5,39.3,220
2023-12-07 15:56:04.736,20.5,39.2,222
2023-12-07 15:56:03.732,20.5,39.2,223
2023-12-07 15:56:02.725,20.5,39.2,223
2023-12-07 15:56:01.721,20.5,39.2,223
2023-12-07 15:56:00.714,20.5,39.2,223
2023-12-07 15:55:59.710,20.5,39.2,222
2023-12-07 15:55:58.702,20.6,39.3,220
2023-12-07 15:55:57.698,20.6,39.3,220
2023-12-07 15:55:56.691,20.5,39.2,222
2023-12-07 15:55:55.687,20.5,39.2,222
2023-12-07 15:55:54.679,20.5,39.2,223
2023-12-07 15:55:53.676,20.5,39.2,222
2023-12-07 15:55:52.668,20.5,39.2,222
2023-12-07 15:55:51.669,20.5,39.2,223
2023-12-07 15:55:50.657,20.5,39.2,222
2023-12-07 15:55:49.657,20.5,39.2,222
2023-12-07 15:55:48.646,20.5,39.2,222
